sequence_id,label,frame_idx,timestamp_ms,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,hall_thumb,hall_index,hall_middle,hall_ring,hall_pinky,contact_i,contact_m,contact_p,contact_um
91e2ddc6,k,2,130,10964.0,10697.0,11031.0,12031.0,12073.0,-0.21,-9.48,-1.75,-1.0625,-0.3125,0.0,254.6875,-0.8125,100.5,0.0,0.0,0.0,0.0
91e2ddc6,k,3,193,10956.0,10695.0,11026.0,12030.0,12069.0,-0.23,-9.6,-1.69,1.0625,-1.75,-1.1875,254.6875,-0.8125,100.5,0.0,0.0,0.0,0.0
91e2ddc6,k,4,273,10954.0,10692.0,11023.0,12028.0,12065.0,-0.11,-9.59,-1.76,-0.625,-1.125,-0.0625,254.625,-0.875,100.5625,0.0,0.0,0.0,0.0
91e2ddc6,k,5,338,10955.0,10685.0,11020.0,12026.0,12063.0,-0.07,-9.46,-1.66,-2.125,-1.5625,0.0625,254.625,-0.875,100.5625,0.0,0.0,0.0,0.0
91e2ddc6,k,6,402,10954.0,10687.0,11020.0,12021.0,12057.0,-0.41,-9.26,-1.68,1.5,-2.375,1.5625,254.4375,-1.0,100.625,0.0,0.0,0.0,0.0
91e2ddc6,k,7,467,10956.0,10685.0,11022.0,12019.0,12050.0,-0.12,-9.95,-1.92,-1.1875,1.25,2.3125,254.375,-0.9375,100.75,0.0,0.0,0.0,0.0
91e2ddc6,k,8,532,10957.0,10682.0,11021.0,12016.0,12049.0,-0.1,-9.42,-1.7,3.3125,-1.0,-1.75,254.25,-0.9375,100.375,0.0,0.0,0.0,0.0
91e2ddc6,k,9,606,10952.0,10673.0,11018.0,12019.0,12047.0,-0.15,-9.68,-1.64,2.1875,0.1875,1.375,254.25,-1.0,100.3125,0.0,0.0,0.0,0.0
91e2ddc6,k,10,667,10945.0,10659.0,10988.0,12018.0,12042.0,-0.07,-9.44,-1.57,-0.1875,-3.375,-3.5625,254.25,-0.9375,100.125,0.0,0.0,0.0,0.0
91e2ddc6,k,11,734,10942.0,10666.0,10978.0,12018.0,12042.0,-0.04,-9.65,-1.73,2.0625,1.125,-1.25,254.25,-0.875,100.125,0.0,0.0,0.0,0.0
91e2ddc6,k,12,790,10944.0,10664.0,10977.0,12020.0,12042.0,-0.09,-9.58,-1.69,2.125,1.375,-0.875,254.5625,-0.75,100.0,0.0,0.0,0.0,0.0
91e2ddc6,k,13,855,10936.0,10664.0,10974.0,12020.0,12040.0,-0.03,-9.56,-1.55,-1.5625,1.6875,4.125,254.625,-0.8125,99.9375,0.0,0.0,0.0,0.0
91e2ddc6,k,14,919,10937.0,10664.0,10974.0,12017.0,12037.0,-0.11,-9.6,-1.56,-0.25,-1.0625,1.5,254.5,-0.875,100.0,0.0,0.0,0.0,0.0
91e2ddc6,k,15,984,10936.0,10664.0,10974.0,12016.0,12037.0,-0.23,-9.59,-1.54,-2.3125,-0.875,2.0,254.3125,-1.0,100.0625,0.0,0.0,0.0,0.0
91e2ddc6,k,16,1065,10934.0,10661.0,10968.0,12014.0,12035.0,-0.31,-9.7,-1.78,-0.875,0.5,0.5,254.1875,-1.125,100.25,0.0,0.0,0.0,0.0
520cda01,k,0,0,10884.0,10862.0,10695.0,12424.0,12432.0,0.08,-9.37,-1.04,2.875,-2.5,-4.1875,262.9375,-0.4375,97.0,0.0,0.0,0.0,0.0
520cda01,k,1,82,10892.0,10862.0,10880.0,12444.0,12461.0,-0.5,-9.67,-1.14,-5.75,0.5,3.4375,260.1875,-1.0625,97.25,0.0,0.0,0.0,0.0
520cda01,k,2,150,10883.0,10868.0,10893.0,12445.0,12454.0,0.04,-9.54,-1.16,0.375,0.125,0.25,260.125,-1.0,97.4375,0.0,0.0,0.0,0.0
520cda01,k,3,220,10876.0,10867.0,10891.0,12439.0,12447.0,-0.21,-9.52,-1.15,-0.875,-3.625,4.1875,259.875,-1.125,97.5,0.0,0.0,0.0,0.0
520cda01,k,4,274,10873.0,10868.0,10888.0,12438.0,12441.0,-0.33,-9.71,-1.28,2.0625,0.25,0.75,259.75,-1.125,97.5,0.0,0.0,0.0,0.0
520cda01,k,5,339,10862.0,10867.0,10885.0,12434.0,12431.0,-0.18,-9.67,-1.19,-3.625,1.125,3.5,259.625,-1.25,97.5,0.0,0.0,0.0,0.0
520cda01,k,6,409,10861.0,10858.0,10889.0,12427.0,12421.0,-0.03,-9.79,-1.27,0.75,-1.4375,-1.6875,259.75,-1.1875,97.4375,0.0,0.0,0.0,0.0
520cda01,k,7,467,10857.0,10826.0,10883.0,12426.0,12414.0,-0.14,-9.72,-1.02,2.9375,-1.375,-1.375,259.875,-1.125,97.1875,0.0,0.0,0.0,0.0
520cda01,k,8,532,10848.0,10813.0,10882.0,12425.0,12408.0,-0.39,-9.52,-1.06,2.5625,-2.125,2.5,259.75,-1.125,97.0625,0.0,0.0,0.0,0.0
520cda01,k,9,613,10848.0,10806.0,10883.0,12421.0,12403.0,-0.21,-9.63,-1.03,-4.125,0.8125,1.625,259.625,-1.125,97.125,0.0,0.0,0.0,0.0
520cda01,k,10,677,10847.0,10804.0,10882.0,12418.0,12400.0,-0.18,-9.95,-1.25,-3.9375,1.125,-1.125,259.625,-1.125,97.3125,0.0,0.0,0.0,0.0
520cda01,k,11,744,10843.0,10802.0,10886.0,12414.0,12399.0,-0.29,-9.3,-1.13,1.5625,-0.125,-2.0625,259.75,-1.0,97.25,0.0,0.0,0.0,0.0
520cda01,k,12,809,10841.0,10811.0,10889.0,12413.0,12396.0,-0.1,-9.73,-1.28,-1.0625,-2.0625,0.625,259.6875,-1.0,97.375,0.0,0.0,0.0,0.0
520cda01,k,13,854,10838.0,10824.0,10892.0,12410.0,12397.0,-0.07,-9.54,-1.15,1.8125,2.125,0.375,259.8125,-0.9375,97.25,0.0,0.0,0.0,0.0
520cda01,k,14,935,10837.0,10824.0,10894.0,12410.0,12394.0,-0.02,-9.52,-1.08,1.625,-3.0,0.6875,259.8125,-0.9375,97.1875,0.0,0.0,0.0,0.0
520cda01,k,15,999,10836.0,10826.0,10886.0,12408.0,12390.0,-0.28,-9.86,-1.13,-2.125,4.0,5.0,259.8125,-1.25,97.3125,0.0,0.0,0.0,0.0
520cda01,k,16,1068,10830.0,10840.0,10884.0,12408.0,12392.0,0.05,-9.62,-1.07,-3.5625,0.25,1.0625,259.8125,-1.1875,97.25,0.0,0.0,0.0,0.0
b6fcf7f4,k,0,11,10681.0,10691.0,11416.0,12059.0,12165.0,-0.25,-9.48,-1.77,-9.0,-2.125,-7.25,224.0,-1.5,99.75,0.0,0.0,0.0,0.0
b6fcf7f4,k,1,76,10679.0,10762.0,11371.0,11889.0,12133.0,0.48,-9.58,-1.27,2.0625,0.3125,0.375,219.375,3.3125,98.0625,0.0,0.0,0.0,0.0
b6fcf7f4,k,2,147,10676.0,10763.0,11371.0,11889.0,12133.0,0.57,-9.57,-1.18,0.1875,-0.5,1.125,219.625,3.375,97.9375,0.0,0.0,0.0,0.0
b6fcf7f4,k,3,217,10673.0,10757.0,11370.0,11890.0,12133.0,0.46,-9.68,-1.18,-3.875,1.625,3.0,219.5625,3.1875,98.0625,0.0,0.0,0.0,0.0
b6fcf7f4,k,4,283,10673.0,10758.0,11371.0,11891.0,12134.0,0.43,-9.63,-1.36,-2.5625,-1.6875,-1.0625,219.625,3.1875,98.3125,0.0,0.0,0.0,0.0
b6fcf7f4,k,5,339,10674.0,10757.0,11371.0,11890.0,12132.0,0.52,-9.74,-1.48,-1.5625,1.5625,-1.0625,219.875,3.1875,98.4375,0.0,0.0,0.0,0.0
b6fcf7f4,k,6,408,10672.0,10754.0,11371.0,11890.0,12132.0,0.69,-9.62,-1.34,-2.6875,-0.1875,-0.0625,220.1875,3.375,98.5,0.0,0.0,0.0,0.0
b6fcf7f4,k,7,481,10655.0,10742.0,11372.0,11892.0,12130.0,0.49,-9.41,-1.35,6.125,0.6875,-3.5625,220.4375,3.4375,98.375,0.0,0.0,0.0,0.0
b6fcf7f4,k,8,533,10648.0,10729.0,11368.0,11900.0,12130.0,0.61,-9.77,-1.33,-0.5625,1.625,0.0625,220.9375,3.5625,98.375,0.0,0.0,0.0,0.0
b6fcf7f4,k,9,614,10653.0,10728.0,11365.0,11905.0,12132.0,0.59,-9.65,-1.36,-0.8125,1.0,-1.9375,221.0625,3.6875,98.375,0.0,0.0,0.0,0.0
b6fcf7f4,k,10,680,10654.0,10723.0,11366.0,11904.0,12130.0,0.57,-9.65,-1.46,-4.1875,4.0625,1.375,221.25,3.6875,98.5,0.0,0.0,0.0,0.0
b6fcf7f4,k,11,742,10650.0,10714.0,11363.0,11903.0,12127.0,0.67,-9.46,-1.36,2.25,1.875,-0.9375,221.4375,3.75,98.5,0.0,0.0,0.0,0.0
b6fcf7f4,k,12,807,10652.0,10711.0,11357.0,11906.0,12131.0,0.63,-9.68,-1.31,-1.0,3.8125,3.75,221.625,3.75,98.4375,0.0,0.0,0.0,0.0
b6fcf7f4,k,13,871,10654.0,10708.0,11356.0,11908.0,12130.0,0.74,-9.62,-1.29,1.3125,-3.0,-3.875,221.625,3.75,98.4375,0.0,0.0,0.0,0.0
b6fcf7f4,k,14,936,10657.0,10711.0,11358.0,11907.0,12129.0,0.5,-9.46,-1.32,2.5625,1.875,0.25,221.625,3.6875,98.375,0.0,0.0,0.0,0.0
b6fcf7f4,k,15,1005,10661.0,10713.0,11355.0,11906.0,12130.0,0.61,-9.75,-1.39,1.8125,0.5,0.25,221.75,3.6875,98.375,0.0,0.0,0.0,0.0
14d84cee,k,0,24,10812.0,11068.0,11403.0,11866.0,12112.0,-0.36,-9.05,-1.9,2.125,13.75,6.6875,246.375,0.0,101.8125,0.0,0.0,0.0,0.0
14d84cee,k,1,92,10828.0,11036.0,11402.0,11878.0,12122.0,0.2,-9.66,-2.03,-7.25,4.75,-1.5625,247.625,0.0625,102.0,0.0,0.0,0.0,0.0
14d84cee,k,2,160,10835.0,11026.0,11399.0,11871.0,12119.0,0.09,-9.65,-1.92,-1.125,0.0,-0.375,248.0,0.0625,102.0625,0.0,0.0,0.0,0.0
14d84cee,k,3,226,10835.0,11024.0,11395.0,11871.0,12118.0,-0.13,-9.54,-1.84,0.1875,-2.3125,-0.1875,248.5,0.0,102.0,0.0,0.0,0.0,0.0
14d84cee,k,4,290,10834.0,11027.0,11390.0,11867.0,12115.0,-0.39,-9.58,-1.9,-1.3125,-2.6875,1.6875,248.625,-0.125,102.125,0.0,0.0,0.0,0.0
14d84cee,k,5,358,10833.0,11030.0,11388.0,11861.0,12111.0,-0.26,-9.27,-1.9,2.4375,-0.0625,-4.625,249.0,0.0,101.9375,0.0,0.0,0.0,0.0
14d84cee,k,6,426,10831.0,11051.0,11387.0,11858.0,12109.0,-0.13,-9.47,-1.95,3.4375,-1.375,-0.1875,249.4375,0.0,101.875,0.0,0.0,0.0,0.0
14d84cee,k,7,487,10836.0,11054.0,11379.0,11847.0,12109.0,-0.02,-9.61,-1.84,-1.0,-1.375,1.5,250.1875,0.0,101.8125,0.0,0.0,0.0,0.0
14d84cee,k,8,547,10833.0,11053.0,11379.0,11846.0,12109.0,0.0,-9.65,-1.87,-4.9375,-1.625,0.25,250.375,0.0,102.0,0.0,0.0,0.0,0.0
14d84cee,k,9,612,10831.0,11055.0,11378.0,11845.0,12109.0,-0.12,-9.54,-1.96,-3.125,-2.8125,-0.3125,250.5625,-0.0625,102.25,0.0,0.0,0.0,0.0
14d84cee,k,10,677,10830.0,11055.0,11378.0,11842.0,12106.0,-0.17,-9.51,-2.1,-3.125,0.4375,2.625,251.25,-0.1875,102.4375,0.0,0.0,0.0,0.0
14d84cee,k,11,742,10826.0,11055.0,11374.0,11842.0,12106.0,-0.26,-9.42,-2.13,2.9375,0.375,0.25,251.5625,-0.1875,102.4375,0.0,0.0,0.0,0.0
14d84cee,k,12,822,10824.0,11056.0,11373.0,11839.0,12104.0,-0.09,-9.56,-1.93,0.75,-1.0625,1.125,252.0,-0.1875,102.375,0.0,0.0,0.0,0.0
14d84cee,k,13,871,10825.0,11055.0,11373.0,11839.0,12104.0,-0.1,-9.58,-1.91,-1.0625,-0.625,-0.0625,252.75,-0.25,102.375,0.0,0.0,0.0,0.0
14d84cee,k,14,951,10824.0,11056.0,11371.0,11841.0,12106.0,-0.1,-9.46,-1.93,-3.125,-0.8125,0.875,253.1875,-0.1875,102.4375,0.0,0.0,0.0,0.0
14d84cee,k,15,1017,10822.0,11056.0,11370.0,11849.0,12118.0,-0.29,-9.4,-2.03,2.875,0.4375,-0.75,253.4375,-0.3125,102.5,0.0,0.0,0.0,0.0
f4027793,k,0,24,10842.0,11090.0,11331.0,11766.0,12081.0,-0.26,-9.46,-1.29,-1.4375,-0.375,-2.4375,248.75,-1.8125,98.6875,0.0,0.0,0.0,0.0
f4027793,k,1,88,10844.0,11091.0,11334.0,11765.0,12083.0,-0.3,-9.79,-1.65,-6.375,2.5,0.6875,248.6875,-2.0,99.1875,0.0,0.0,0.0,0.0
f4027793,k,2,154,10839.0,11095.0,11336.0,11767.0,12085.0,-0.21,-9.61,-1.58,-1.625,-0.625,-2.0625,248.875,-1.875,99.375,0.0,0.0,0.0,0.0
f4027793,k,3,219,10839.0,11087.0,11332.0,11766.0,12081.0,-0.34,-9.52,-1.57,-2.75,1.3125,2.625,248.8125,-1.9375,99.5625,0.0,0.0,0.0,0.0
f4027793,k,4,291,10845.0,11084.0,11332.0,11766.0,12081.0,-0.26,-9.62,-1.57,-3.125,-2.75,-1.4375,248.875,-1.9375,99.8125,0.0,0.0,0.0,0.0
f4027793,k,5,352,10842.0,11081.0,11329.0,11770.0,12083.0,-0.3,-9.8,-1.81,-5.25,1.0,1.375,248.75,-2.0,100.0625,0.0,0.0,0.0,0.0
f4027793,k,6,421,10840.0,11082.0,11333.0,11776.0,12085.0,-0.39,-9.55,-1.67,-0.375,0.75,-0.5625,248.8125,-2.0,100.125,0.0,0.0,0.0,0.0
f4027793,k,7,483,10843.0,11082.0,11332.0,11777.0,12081.0,-0.31,-9.62,-1.65,1.875,1.0,-1.625,249.0,-1.875,100.125,0.0,0.0,0.0,0.0
f4027793,k,8,551,10845.0,11088.0,11331.0,11778.0,12081.0,-0.21,-9.57,-1.61,2.1875,1.125,-2.1875,249.25,-1.6875,99.9375,0.0,0.0,0.0,0.0
f4027793,k,9,622,10840.0,11079.0,11325.0,11786.0,12080.0,-0.21,-9.49,-1.5,4.0625,-0.625,-2.9375,250.0625,-1.5625,99.875,0.0,0.0,0.0,0.0
f4027793,k,10,686,10837.0,11070.0,11323.0,11791.0,12077.0,-0.25,-9.56,-1.57,0.9375,0.375,-0.75,250.4375,-1.375,99.8125,0.0,0.0,0.0,0.0
f4027793,k,11,742,10833.0,11066.0,11320.0,11792.0,12078.0,-0.18,-9.65,-1.69,-0.6875,0.3125,-1.0,251.125,-1.3125,99.875,0.0,0.0,0.0,0.0
f4027793,k,12,807,10830.0,11064.0,11320.0,11795.0,12078.0,-0.1,-9.6,-1.6,0.0625,-0.6875,-2.0625,251.4375,-1.1875,99.875,0.0,0.0,0.0,0.0
f4027793,k,13,872,10831.0,11065.0,11321.0,11796.0,12076.0,-0.23,-9.62,-1.65,0.0,1.0,0.0625,252.0,-1.125,99.875,0.0,0.0,0.0,0.0
f4027793,k,14,945,10831.0,11070.0,11321.0,11796.0,12078.0,-0.09,-9.55,-1.59,-0.125,0.25,-0.0625,252.375,-1.125,99.875,0.0,0.0,0.0,0.0
f4027793,k,15,1010,10832.0,11066.0,11318.0,11798.0,12076.0,-0.16,-9.67,-1.6,-0.5,0.5,0.1875,252.4375,-1.125,99.8125,0.0,0.0,0.0,0.0
83bf43d7,k,0,69,11008.0,11366.0,10959.0,11823.0,12075.0,0.78,-9.86,-0.46,-25.75,6.0625,9.25,279.125,3.1875,93.75,0.0,0.0,0.0,0.0
83bf43d7,k,1,132,11013.0,11355.0,10936.0,11842.0,12085.0,0.14,-9.96,-0.79,-25.75,4.9375,3.625,279.3125,2.6875,95.25,0.0,0.0,0.0,0.0
83bf43d7,k,2,193,11018.0,11358.0,10946.0,11851.0,12093.0,0.46,-9.85,-1.26,-14.4375,4.9375,-0.5,279.75,2.875,96.375,0.0,0.0,0.0,0.0
83bf43d7,k,3,257,11016.0,11359.0,10946.0,11849.0,12093.0,0.48,-9.6,-1.25,-7.125,2.125,-1.1875,280.0,2.875,96.875,0.0,0.0,0.0,0.0
83bf43d7,k,4,328,11013.0,11362.0,10952.0,11852.0,12093.0,0.55,-9.72,-1.18,-1.125,-1.125,-2.125,280.3125,3.0,97.0625,0.0,0.0,0.0,0.0
83bf43d7,k,5,387,11014.0,11367.0,10954.0,11852.0,12087.0,0.42,-9.59,-1.12,0.0625,5.875,-0.0625,280.5,3.125,97.0625,0.0,0.0,0.0,0.0
83bf43d7,k,6,455,10984.0,11377.0,10949.0,11853.0,12088.0,0.58,-9.66,-1.37,3.125,-1.8125,-0.3125,280.6875,3.25,97.125,0.0,0.0,0.0,0.0
83bf43d7,k,7,533,10981.0,11378.0,10945.0,11853.0,12087.0,0.56,-9.72,-1.29,-0.0625,-2.3125,-5.1875,280.75,3.4375,97.0625,0.0,0.0,0.0,0.0
83bf43d7,k,8,597,10986.0,11379.0,10944.0,11849.0,12084.0,0.64,-9.7,-1.13,-0.1875,0.875,-0.125,280.75,3.5625,97.0,0.0,0.0,0.0,0.0
83bf43d7,k,9,647,10991.0,11380.0,10943.0,11848.0,12088.0,0.79,-9.65,-1.12,0.3125,-0.625,-2.8125,280.875,3.6875,96.9375,0.0,0.0,0.0,0.0
83bf43d7,k,10,712,10990.0,11383.0,10948.0,11859.0,12098.0,0.69,-9.68,-1.21,-1.75,0.5,-0.25,280.9375,3.75,96.9375,0.0,0.0,0.0,0.0
83bf43d7,k,11,794,10983.0,11390.0,10959.0,11875.0,12109.0,0.66,-9.67,-1.17,2.1875,2.3125,1.4375,280.9375,3.75,97.0,0.0,0.0,0.0,0.0
83bf43d7,k,12,855,10967.0,11398.0,10967.0,11871.0,12106.0,0.71,-9.61,-1.26,4.3125,0.1875,2.125,280.9375,3.6875,96.875,0.0,0.0,0.0,0.0
83bf43d7,k,13,905,10954.0,11368.0,10956.0,11882.0,12106.0,0.62,-9.8,-1.15,0.9375,-1.5,1.3125,280.875,3.5625,96.75,0.0,0.0,0.0,0.0
83bf43d7,k,14,988,10966.0,11358.0,10932.0,11885.0,12106.0,0.68,-9.66,-0.95,1.9375,-0.9375,0.4375,280.625,3.5,96.5625,0.0,0.0,0.0,0.0
83bf43d7,k,15,1050,10976.0,11353.0,10923.0,11886.0,12103.0,0.48,-9.81,-1.1,-0.875,-3.125,1.1875,280.4375,3.3125,96.625,0.0,0.0,0.0,0.0
8f6de8cf,k,0,62,11025.0,11228.0,11101.0,11832.0,12018.0,0.48,-9.58,-1.3,-3.4375,0.1875,1.0625,275.3125,2.0,97.375,0.0,0.0,0.0,0.0
8f6de8cf,k,1,145,11030.0,11231.0,11098.0,11830.0,12014.0,0.43,-9.52,-1.19,0.4375,-1.0625,-0.5625,275.3125,2.0,97.4375,0.0,0.0,0.0,0.0
8f6de8cf,k,2,207,11028.0,11233.0,11095.0,11826.0,12015.0,0.52,-9.64,-1.26,0.3125,-1.125,2.25,275.25,2.0,97.5,0.0,0.0,0.0,0.0
8f6de8cf,k,3,277,11028.0,11231.0,11090.0,11822.0,12015.0,0.32,-9.85,-1.22,-1.4375,-1.5625,1.9375,275.0,1.8125,97.4375,0.0,0.0,0.0,0.0
8f6de8cf,k,4,340,11029.0,11248.0,11088.0,11818.0,12014.0,0.23,-9.43,-1.13,3.3125,-1.5625,1.9375,274.75,1.6875,97.3125,0.0,0.0,0.0,0.0
8f6de8cf,k,5,405,11030.0,11252.0,11083.0,11813.0,12014.0,0.3,-9.78,-1.22,0.5,0.75,1.25,274.625,1.5625,97.3125,0.0,0.0,0.0,0.0
8f6de8cf,k,6,470,11026.0,11253.0,11084.0,11814.0,12014.0,0.38,-9.61,-1.22,0.4375,0.8125,-0.75,274.75,1.625,97.25,0.0,0.0,0.0,0.0
8f6de8cf,k,7,534,11028.0,11255.0,11080.0,11809.0,12013.0,0.32,-9.71,-1.25,-1.8125,-1.625,0.5,274.8125,1.6875,97.375,0.0,0.0,0.0,0.0
8f6de8cf,k,8,600,11024.0,11259.0,11080.0,11804.0,12013.0,0.38,-9.51,-1.01,2.5,0.625,-2.4375,274.75,1.75,97.25,0.0,0.0,0.0,0.0
8f6de8cf,k,9,681,11027.0,11256.0,11079.0,11803.0,12012.0,0.42,-9.73,-1.13,0.625,0.1875,-0.1875,274.8125,1.75,97.1875,0.0,0.0,0.0,0.0
8f6de8cf,k,10,743,11023.0,11260.0,11079.0,11805.0,12012.0,0.36,-9.75,-1.11,0.1875,0.1875,0.0625,274.875,1.8125,97.125,0.0,0.0,0.0,0.0
8f6de8cf,k,11,808,11025.0,11261.0,11078.0,11801.0,12011.0,0.37,-9.62,-1.18,-1.0625,-0.875,0.1875,274.8125,1.8125,97.125,0.0,0.0,0.0,0.0
8f6de8cf,k,12,873,11028.0,11253.0,11070.0,11799.0,12014.0,0.39,-9.75,-1.22,3.0625,1.5625,1.125,274.875,1.8125,97.125,0.0,0.0,0.0,0.0
8f6de8cf,k,13,945,11027.0,11240.0,11056.0,11803.0,12017.0,0.46,-9.72,-1.02,0.4375,-1.0,2.375,274.8125,1.75,96.875,0.0,0.0,0.0,0.0
8f6de8cf,k,14,1002,11024.0,11229.0,11048.0,11800.0,12014.0,0.15,-9.61,-1.09,1.9375,-0.5625,0.0625,274.75,1.6875,96.8125,0.0,0.0,0.0,0.0
00fc7b27,k,0,0,11031.0,11282.0,11029.0,11737.0,11994.0,0.51,-9.66,-0.65,-15.125,6.0625,0.5625,275.3125,2.75,96.0625,0.0,0.0,0.0,0.0
00fc7b27,k,1,69,11024.0,11276.0,11019.0,11758.0,11993.0,0.59,-10.0,-1.35,-27.375,3.125,2.5,275.6875,2.875,97.375,0.0,0.0,0.0,0.0
00fc7b27,k,2,145,11051.0,11283.0,11046.0,11769.0,12000.0,0.24,-9.53,-1.47,-9.5625,2.25,-1.0,275.875,2.625,98.25,0.0,0.0,0.0,0.0
00fc7b27,k,3,212,11069.0,11345.0,11055.0,11776.0,12002.0,0.59,-9.59,-1.43,0.1875,0.0,0.25,275.875,2.6875,98.5625,0.0,0.0,0.0,0.0
00fc7b27,k,4,261,11074.0,11353.0,11064.0,11781.0,11999.0,0.71,-9.67,-1.36,0.0625,-0.875,0.375,276.0,2.8125,98.5,0.0,0.0,0.0,0.0
00fc7b27,k,5,326,11075.0,11351.0,11068.0,11788.0,12003.0,0.39,-9.58,-1.42,4.9375,1.375,-0.875,275.9375,2.75,98.3125,0.0,0.0,0.0,0.0
00fc7b27,k,6,391,11077.0,11352.0,11079.0,11796.0,12005.0,0.49,-9.76,-1.35,3.0,0.6875,-0.1875,276.0625,2.875,98.125,0.0,0.0,0.0,0.0
00fc7b27,k,7,456,11091.0,11361.0,11083.0,11804.0,12007.0,0.49,-9.7,-1.34,-0.875,0.875,-0.125,276.1875,3.0625,97.9375,0.0,0.0,0.0,0.0
00fc7b27,k,8,536,11098.0,11366.0,11086.0,11805.0,12008.0,0.48,-9.68,-1.22,0.375,-1.0,-3.625,276.1875,3.125,98.0,0.0,0.0,0.0,0.0
00fc7b27,k,9,584,11097.0,11366.0,11087.0,11802.0,12005.0,0.54,-9.66,-1.32,-1.5625,-1.125,-0.4375,276.3125,3.1875,98.0625,0.0,0.0,0.0,0.0
00fc7b27,k,10,665,11093.0,11369.0,11086.0,11802.0,12005.0,0.57,-9.49,-1.25,0.4375,0.3125,-0.5,276.25,3.1875,98.125,0.0,0.0,0.0,0.0
00fc7b27,k,11,729,11096.0,11374.0,11089.0,11798.0,12003.0,0.71,-9.72,-1.36,-0.3125,-3.0,-1.375,276.1875,3.1875,98.0625,0.0,0.0,0.0,0.0
00fc7b27,k,12,798,11095.0,11377.0,11087.0,11793.0,12004.0,0.58,-9.68,-1.38,2.5,-2.1875,-1.6875,276.125,3.125,98.0625,0.0,0.0,0.0,0.0
00fc7b27,k,13,859,11096.0,11381.0,11087.0,11792.0,12005.0,0.59,-9.79,-1.33,-0.6875,-1.0,0.4375,276.0625,3.125,98.0,0.0,0.0,0.0,0.0
00fc7b27,k,14,931,11090.0,11389.0,11086.0,11791.0,12003.0,0.5,-9.51,-1.19,-1.0,-0.1875,-1.4375,276.0625,3.125,97.9375,0.0,0.0,0.0,0.0
00fc7b27,k,15,996,11067.0,11413.0,11083.0,11790.0,12005.0,0.62,-9.65,-1.26,2.5,1.3125,-0.25,276.125,3.1875,98.0,0.0,0.0,0.0,0.0
00fc7b27,k,16,1052,11057.0,11417.0,11082.0,11790.0,12006.0,0.58,-9.68,-1.18,2.125,-0.0625,-0.1875,276.25,3.1875,97.8125,0.0,0.0,0.0,0.0
ddd8bff4,k,0,22,11085.0,2952.0,8345.0,11616.0,12088.0,0.8,-9.61,2.39,0.25,0.5,0.6875,292.8125,5.25,76.25,0.0,0.0,0.0,0.0
ddd8bff4,k,1,87,11081.0,2955.0,8401.0,11645.0,12106.0,1.2,-9.64,2.44,-5.25,-0.875,0.3125,292.8125,5.4375,76.375,0.0,0.0,0.0,0.0
ddd8bff4,k,2,156,11091.0,2957.0,8458.0,11672.0,12121.0,1.06,-9.4,2.26,-1.8125,-2.6875,-1.0625,292.6875,5.5,76.5625,0.0,0.0,0.0,0.0
ddd8bff4,k,3,211,11175.0,2961.0,8548.0,11714.0,12139.0,0.79,-9.51,2.29,-6.3125,2.125,1.3125,292.75,5.5625,77.0625,0.0,0.0,0.0,0.0
ddd8bff4,k,4,290,11230.0,2970.0,8722.0,11787.0,12158.0,0.67,-9.76,2.17,1.0625,-0.125,-0.8125,292.875,5.6875,77.25,0.0,0.0,0.0,0.0
ddd8bff4,k,5,356,11224.0,3107.0,8992.0,11889.0,12175.0,1.08,-9.15,2.12,-1.4375,-5.0625,-3.5625,292.25,5.9375,77.1875,0.0,0.0,0.0,0.0
ddd8bff4,k,6,419,11193.0,3634.0,9332.0,11990.0,12196.0,1.38,-9.5,2.24,-11.0,-14.75,-11.3125,291.9375,6.375,77.75,0.0,0.0,0.0,0.0
ddd8bff4,k,7,484,11131.0,4296.0,9707.0,12070.0,12220.0,1.2,-9.49,2.09,0.625,-22.3125,-10.0625,292.125,7.125,78.1875,0.0,0.0,0.0,0.0
ddd8bff4,k,8,557,11015.0,5184.0,10322.0,12119.0,12251.0,1.04,-10.01,1.73,-33.875,-10.1875,-5.6875,291.8125,7.75,80.0625,0.0,0.0,0.0,0.0
ddd8bff4,k,9,614,10918.0,5923.0,10879.0,12187.0,12279.0,1.83,-9.22,1.52,-18.1875,-18.0,-13.3125,291.5625,8.375,81.3125,0.0,0.0,0.0,0.0
ddd8bff4,k,10,694,10895.0,6313.0,11418.0,12201.0,12300.0,1.64,-8.08,1.42,-0.0625,-7.5625,-0.9375,291.5,8.625,82.375,0.0,0.0,0.0,0.0
ddd8bff4,k,11,758,10936.0,6807.0,11549.0,12210.0,12328.0,1.16,-10.24,0.86,-14.6875,0.3125,-1.8125,291.9375,9.0,83.3125,0.0,0.0,0.0,0.0
ddd8bff4,k,12,822,10994.0,6900.0,11681.0,12206.0,12343.0,1.4,-9.72,1.36,9.3125,2.625,-2.4375,291.9375,9.1875,82.9375,0.0,0.0,0.0,0.0
ddd8bff4,k,13,886,11002.0,6938.0,11749.0,12209.0,12345.0,1.47,-9.83,1.44,5.375,11.75,-5.3125,292.5,9.375,82.6875,0.0,0.0,0.0,0.0
